t,obs0,obs1,act0,act1,act2,rew,rep,crab_pop
50,-0.9671436,-0.779423,-1.0,-0.7892765,-0.74727213,-0.7200033642460297,1,"[1.94867642114401e-06 0.010601679015158925 1.58064232502738
 27.435476352452476 213.7339324447229 905.141779780966 2112.9811641494844
 2714.1836176818774 1970.9195946268133 906.5092441496525
 399.32067664362137 337.24577713024405 322.10080683631196
 222.63689266811642 106.60598253598889 41.04697082531958 16.33493133692772
 6.083260640534263 1.1113327815816694 0.017306006849460376
 7.455740166140146e-06]"
51,-0.8762042,-0.701772,-1.0,-1.0,-1.0,-0.779793632502553,1,"[1.9489390246403682e-07 0.0010656149745500525 0.181945060188907
 5.647767628780841 62.326360238521445 351.7488901419188 1094.5166875435846
 1781.025291176299 1417.3456519465078 570.1736715845417 176.75045650284764
 69.63511421290139 54.41189104698187 41.43634352669057 25.7559149800921
 12.289406116907061 4.8601483270274395 1.6097253908817482
 0.2793395995052417 0.004327301990849075 1.863944268931661e-06]"
52,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7812095309942902,1,"[7.41597501e+03 3.54409911e+03 8.16262340e-01 3.00000001e+00
 2.50000000e+01 1.80000000e+02 7.01000000e+02 1.23200000e+03
 1.07200000e+03 4.58000000e+02 1.36000000e+02 5.70000000e+01
 4.70000000e+01 3.50000000e+01 2.50000000e+01 9.00000000e+00
 3.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
53,-1.0,-1.0,-1.0,-0.76028174,-1.0,-0.7818849993186764,1,"[716.0994630021156 5317.216172143598 4159.729944263103 755.9685902994597
 16.371401140269125 61.559941158099114 314.8210992260644 851.5490614698431
 1198.2189702983917 900.9020210861968 376.2262141862694 119.56315878913718
 57.40469379849224 42.7346110682967 30.231862642815347 15.538891266109005
 5.274587718560066 1.6179955995636546 0.2793450292023285
 0.0043273020688667785 1.863944268931661e-06]"
54,-0.98108894,-0.7369598,-1.0,-1.0,-1.0,-0.7923622971500407,1,"[69.60776997844147 1058.8093469675862 4204.9872624775935
 3942.7102459398634 1220.8587633269146 139.75950207319872
 122.05396362483746 431.9973529562405 866.3557872642377 967.3306013003039
 633.4022836632206 261.08520343494274 91.7714653738008 46.74365978280446
 32.88017640611948 18.80588283174869 7.186377372416445 1.2993109395241544
 0.024021034631424132 1.280328548791676e-05 1.4763834599307302e-10]"
55,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-0.7942840932884216,1,"[6.9910069960780765 167.0557098167834 1285.6506367087263 3635.436275768766
 3570.3224575213976 1417.1583356458732 277.1640776754033
 224.14416172630806 569.1214872503659 898.0327580709386 841.4518829880642
 487.66280675763426 194.73098134674663 73.18917301827122 39.16051287911035
 23.623626068999787 10.880667092428364 2.8842893591672287
 0.30334434618533057 0.004340105042284659 1.864091907277654e-06]"
56,-0.9382595,-0.6442119,-1.0,-1.0,-1.0,-0.8168017668248818,1,"[0.6945956234538275 24.323662377755696 290.803775149031 1473.4827919994927
 3299.12446664326 3164.918202998814 1408.206701155438 362.75454710508455
 277.29717594379616 460.7317900256654 543.2009166948434 418.85913021696757
 215.8456476085236 82.95359850769495 35.110760978260565 15.522684544788076
 7.760947020117826 3.0920760484148304 0.3092722461530687
 0.004343304751914245 1.8641288168641523e-06]"
57,-1.0,-1.0,-1.0,-0.80850816,-1.0,-0.8206478291036802,1,"[0.015852291857805473 2.8699995344537492 56.75741779020079
 443.19340298520416 1666.3834231639985 3097.209485573744
 2809.0268074448877 1311.2374877972486 434.49365830954 364.76365993948497
 499.78634810032014 492.83593543441066 327.0526110212513
 150.58414962463937 57.25739013407799 23.46102237682709 10.073425103006123
 4.1589452223170795 0.825994708748611 0.01297550413476023
 5.591758987621986e-06]"
58,-0.97347146,-0.75011384,-1.0,-0.7409878,-1.0,-0.836398562256899,1,"[0.001446626840272099 0.2908743714333996 9.591170740608128
 112.70204517055254 631.937176999194 1856.9038668773824 2884.063207781151
 2367.6159522799903 1090.7622931604312 436.52075659466504
 404.96877446035734 467.1939658281124 389.1475149806035 224.31793301338118
 95.5619773450657 35.86060149251075 13.896692625579737 4.812753999740025
 0.8380079412385648 0.012981905816513262 5.591832806794983e-06]"
59,-0.9653041,-0.74151415,-1.0,-0.7941525,-0.7365701,-0.8598631328918105,1,"[1.7538130145715656e-06 0.009542389688015001 1.4264322006955759
 25.168616966322936 199.55430623995426 847.5922318636203 1973.190575857941
 2549.9345320177126 1868.380018169183 865.1619891063384 418.22770640998993
 391.458913130616 380.2336793996754 263.80090332000844 134.48290961902896
 56.828830769082266 19.966867559162534 6.447262733925955 1.117363829346527
 0.017309208041415114 7.455777075726644e-06]"
60,-0.8756386,-0.6851026,-1.0,-1.0,-1.0,-0.9215254758681299,1,"[1.948905140334315e-07 0.001064912139893401 0.17886590433632582
 5.280953325465803 57.8336485995015 327.2612725431538 1019.0955640853223
 1661.5786061725735 1339.5565674762543 543.035911122718 157.1839244630539
 72.76848531927342 59.680066192759284 46.65994009824182 31.752845247065338
 16.013706617203844 5.997535961246558 2.5657238666634146
 0.5466659679861545 0.008648202299946117 3.7278147186903254e-06]"
61,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9227787139412833,1,"[7.82673771e+03 3.74040287e+03 8.61474214e-01 1.00000001e+00
 3.30000000e+01 1.79000000e+02 6.55000000e+02 1.15600000e+03
 1.00700000e+03 4.26000000e+02 1.28000000e+02 5.60000000e+01
 5.50000000e+01 4.20000000e+01 2.80000000e+01 1.40000000e+01
 5.00000000e+00 2.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
62,-1.0,-1.0,-1.0,-0.76028174,-1.0,-0.9234052109635876,1,"[755.7634254384526 5611.730932828637 4390.129494669595 797.4940193332277
 17.06375651391828 66.25004698602704 302.580259909797 798.2800501738109
 1124.4183334861616 844.5916162372536 351.16502668935516
 113.67432748936916 60.855726794430474 50.23450319367314 35.28650979332691
 19.911298082392147 8.330311848118905 2.9048698548292315
 0.5526807258455154 0.00865140325784719 3.7278516282768237e-06]"
63,-0.9815895,-0.72925293,-1.0,-1.0,-1.0,-0.9338066686962833,1,"[74.04966547517625 1122.0167843670806 4441.850181976968 4161.08620433201
 1298.2276062265214 149.56317989797847 124.47907124717243
 408.9767328762589 806.2126948302697 924.4519257773671 596.9435743381747
 234.68490860651517 86.41860173787737 52.98507284698271 37.0983137229512
 21.77218928334281 9.340182735967689 2.929489492621057 0.5526970115169922
 0.008651403491897969 3.7278516282768237e-06]"
64,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-0.9355538416077118,1,"[7.610729951959899 178.16797904569555 1360.5824034248687 3843.59073459854
 3761.463129795056 1488.386599334169 290.9639442774556 223.24913162391266
 537.0057087298533 843.6385212700797 797.9834822661044 453.2618745499415
 176.93502429317044 74.54639534838527 45.007019759623304 27.54705902183907
 13.201066027241252 3.505144610805267 0.31533586216678733
 0.004346506411968432 1.8641657264506506e-06]"
65,-0.94153595,-0.6394735,-1.0,-1.0,-1.0,-0.958068447495434,1,"[0.7994440834428284 26.458861324595567 309.01047581832853
 1558.733957337566 3494.914381551667 3333.0944382722814 1467.1096960936343
 378.61824926369684 273.57510526735024 437.525855929316 508.03809812976715
 394.74790378448057 206.37557527191288 80.90342795932985 37.97194731746188
 22.725494582539696 10.30285455481562 3.5175094632684507
 0.5646668131069655 0.008657804549513926 3.7279254474498202e-06]"
66,-1.0,-1.0,-1.0,-0.80850816,-1.0,-0.9620103990669341,1,"[0.01872722849164429 3.3521986255431955 61.54716153265341
 467.8136129156894 1762.5232470708834 3275.474000040475 2964.620405496826
 1373.6029563596755 445.7294169002002 353.27668500634553
 471.92824292195803 464.0064013693707 309.60803688028165
 145.36332879718347 57.5600008004139 27.629622041820344 13.986493616152208
 5.10247879862265 0.8439901244980286 0.012985106306310557
 5.591869716381481e-06]"
67,-0.9740981,-0.7493486,-1.0,-0.7412005,-1.0,-0.9780750491567339,1,"[0.002165848128023053 0.41406630585275706 11.147620506749647
 121.523637362793 668.1020516817807 1955.7022734416437 3037.932654985872
 2496.2712476024917 1150.7877297774123 448.4674770179556 387.1620902314
 438.8928971381117 361.2642756004501 208.71243708224117 90.683162784811
 37.23413080464749 17.260699825270844 7.039086308388354 1.3786591469684892
 0.02162690715855531 9.31961061589881e-06]"
68,-0.9662545,-0.7488033,-1.0,-0.79247296,-0.74068195,-1.0027747228474322,1,"[1.7538316509176963e-06 0.009546255092319295 1.4433365752368714
 27.076737803919613 213.84179751628514 894.55032416245 2079.571952037697
 2686.482561333084 1972.847315011486 909.8290965960232 423.66155071394746
 373.0498920691098 356.5430249165074 247.33411765389474 129.32484057821938
 54.56057626734372 22.33746846999752 9.580263298510264 1.925308830585943
 0.030275109224451535 1.3047425334589136e-05]"
69,-0.8713349,-0.6912046,-1.0,-1.0,-1.0,-1.0637348859261067,1,"[1.948922082498553e-07 0.0010652635666311724 0.18040704695248974
 5.469871555160042 60.572160112226314 341.4130280282373 1063.8720135912154
 1754.5684856283558 1412.7162642057633 547.3800026457319
 163.24203272459906 71.54920216149114 59.788943196729264 49.5987412896897
 27.90258267286939 12.002322795557982 4.764768812903693 0.9600921961501196
 0.018006275469289235 9.602327585955805e-06 1.1072875949480476e-10]"
70,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0650824379256691,1,"[7.70595110e+03 3.68267887e+03 8.48179459e-01 1.00000001e+00
 2.70000000e+01 1.88000000e+02 6.78000000e+02 1.17700000e+03
 1.03400000e+03 4.23000000e+02 1.32000000e+02 6.00000000e+01
 5.00000000e+01 4.10000000e+01 2.20000000e+01 1.00000000e+01
 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
71,-1.0,-1.0,-1.0,-0.76028174,-1.0,-1.0657077057495619,1,"[744.1000591158721 5525.1275442996375 4322.378566969713 785.1771280621186
 15.770420238483629 64.34383088839338 314.0076708692561 820.6374033937841
 1148.6009184783934 861.1182124153183 352.67772911266337
 117.38588617938514 60.449661804368354 47.260546680430224
 31.137010693223612 15.099462736664696 5.493577253265862
 0.9765507609255861 0.018017133397841167 9.602483620363422e-06
 1.1072875949480476e-10]"
72,-0.9816451,-0.7316245,-1.0,-1.0,-1.0,-1.0761203866479552,1,"[72.94026414898639 1106.36563526339 4380.365291710614 4089.1215083774564
 1267.1081302453133 144.8296514242368 124.3503100094739 418.44346398769306
 830.7121795972813 949.551499580698 616.9091038926653 239.61366126930696
 86.45203366039229 49.64685899950241 32.618052750063356 17.482717225789756
 6.8275694062264405 1.2910862053229737 0.024015605748571867
 1.2803207470768463e-05 1.4763834599307302e-10]"
73,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-1.0778896506673585,1,"[7.420431547113399 177.11274954584442 1350.9263495075745
 3778.1624478864037 3695.0291841089647 1466.3606387624732
 284.54618715747495 225.69652521658702 550.6885860672057 867.8008985497352
 823.8232553870888 466.00695691660127 176.04218676618743 70.92646847149807
 40.61308083579214 23.014296735500697 9.916675412273397 2.5779877453441262
 0.29735130288029954 0.004336904396451513 1.8640549976911558e-06]"
74,-0.9372356,-0.64312917,-1.0,-1.0,-1.0,-1.1002944239457983,1,"[0.7944173285429752 25.638801857257988 303.9009474102515 1543.999306512326
 3438.408721581026 3293.1780175132476 1452.2310486598917 373.8817050869125
 268.0730392370408 439.25473476906916 522.8499354956931 382.82992999667044
 189.47604752516537 76.51050665233797 30.259801559875765
 17.539800748488503 10.690323787434851 3.1658531055095622
 0.3093211017018762 0.0043433054540655824 1.8641288168641523e-06]"
75,-1.0,-1.0,-1.0,-0.80850816,-1.0,-1.103816088646184,1,"[0.018009566023046774 3.237462732461461 61.1444048117673 467.8372418825091
 1746.8014049058647 3219.0946478528417 2912.332446408302
 1362.6861261614415 443.19021858072716 350.15947608278606
 473.1258020117222 458.44373480840545 290.8347862499853 133.84292467551873
 52.39906984970617 22.61722091523336 11.536028436072806 4.113681424657351
 0.576642042277021 0.008664205685146142 3.7279992666228168e-06]"
76,-0.97200924,-0.7471663,-1.0,-0.7414478,-1.0,-1.1187082972156552,1,"[0.002165653276475971 0.41300947630576956 11.00416395663728
 120.4578396535034 661.9174073166809 1929.9772500518898 2991.352930603931
 2453.647275374248 1147.2541256079799 446.0631729236965 379.90383661008906
 429.02650103749875 347.0459279068166 192.1854128394178 80.19474505780467
 30.520152669382384 13.183882196382585 5.7275833182865 1.105307164490978
 0.017302805735524007 7.455703256553647e-06]"
77,-0.96477824,-0.7417614,-1.0,-0.7945721,-0.7347665,-1.1411637914594832,1,"[2.1435211913676333e-06 0.011657102915415786 1.7179443189033048
 27.780900450506696 212.19518843547942 892.7257778091032
 2064.8121578331893 2663.2627328010985 1941.5352927770484
 897.3766639420559 419.83148265060083 366.1269535411027 343.385725685314
 229.49507325612902 110.56089309666051 44.936051774268 17.79830078314641
 7.15061703315782 2.045098988864705 0.2483981524294424
 0.003086352349347621]"
78,-0.8758343,-0.6962622,-1.0,-1.0,-1.0,-1.2031924616975163,1,"[1.9489051403881293e-07 0.0010649121850587798 0.1788734151168872
 5.307442392783713 60.29787284972337 343.64234545888877 1060.205095405797
 1730.668902413551 1395.9356494847477 541.5815290819355 154.91898456968372
 68.74199884914636 57.258573173168536 41.804517910160556
 27.776559481506336 14.849238730703048 4.937893857346693
 1.6097890520665756 0.27933960064516905 0.004327301990849852
 1.863944268931661e-06]"
79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.2044943116702662,1,"[6.85784258e+03 3.27736728e+03 7.54829760e-01 3.00000001e+00
 2.80000000e+01 1.93000000e+02 6.71000000e+02 1.20900000e+03
 9.91000000e+02 4.23000000e+02 1.26000000e+02 5.70000000e+01
 5.20000000e+01 3.50000000e+01 2.40000000e+01 1.40000000e+01
 4.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
80,-1.0,-1.0,-1.0,-0.76028174,-1.0,-1.2051123100969876,1,"[662.205224124062 4917.038077763313 3846.6655719030073 699.1222272468102
 16.334260753170227 66.42790355977054 315.81558125160734 825.8470012246374
 1153.5049104300151 837.4260166948008 347.793818866499 112.8575189235383
 59.55509759331726 44.97460511293107 30.034172347484656 18.233216598164063
 7.573936593511976 1.9571143019668857 0.2853597865731483
 0.004330503026767518 1.8639811785181593e-06]"
81,-0.9826463,-0.7223316,-1.0,-1.0,-1.0,-1.2155112375545158,1,"[66.06628757312782 992.0548581765826 3897.9494586614146 3638.316979827304
 1135.2910498564395 134.07166848603563 126.11882421743952
 429.9584406521705 851.620069027735 949.2591729953647 601.2404106346825
 237.7370229617455 82.36972896020428 44.90749568137011 32.53325383244426
 20.12830400591749 9.11446607310586 1.9119141695200617 0.03600712124148697
 1.9204577154208202e-05 2.2145751898960953e-10]"
82,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-1.2171606961442878,1,"[6.9485848279138605 159.8522398840479 1204.2661655102515
 3371.8958200160732 3289.455467556198 1305.4495356232826 261.9176539863162
 226.7736942332116 559.6359088582551 876.9276290315805 814.349338236241
 457.0724779513432 174.24127449026935 65.83875525720056 37.802643940592766
 24.916052821734567 12.808725686202868 3.496892588491787
 0.3153304327953932 0.00434650633395095 1.8641657264506506e-06]"
83,-0.94051206,-0.64605623,-1.0,-1.0,-1.0,-1.2394792197756321,1,"[0.6888367870539515 23.310658122813464 274.66132848363907 1381.66082955523
 3076.7529967575747 2935.759631144605 1297.763978085915 342.032561986131
 267.5657199866016 443.9366360883697 530.1431423224717 408.7136211311706
 201.34312206209708 76.53734811659922 33.35511881991437 18.09950985474301
 8.986526493257756 3.8525435530892125 0.8200016636522601
 0.012972303488925863 5.591722078035488e-06]"
84,-1.0,-1.0,-1.0,-0.80850816,-1.0,-1.2425946900165574,1,"[0.016566641743367295 2.966747188077196 54.62477432652222
 414.74776985119786 1553.7781763546548 2873.2214137383485
 2607.611284516849 1213.1663418797384 402.75489117775254 343.5208325756667
 481.728831577747 483.4851653304946 315.18610309344217 140.81203285000652
 54.473431108603776 24.879510009046534 11.699491587711417 4.48165083207585
 0.8319986090051127 0.012978704936627117 5.591795897208485e-06]"
85,-0.97514254,-0.7258874,-1.0,-0.7464283,-1.0,-1.2563267051805385,1,"[0.0014460422449697414 0.2876954492470305 9.12392945956207
 105.3791048403268 585.9842105941162 1722.0841342087099 2690.565838208369
 2211.865117655344 1019.3562252016047 416.29431190766815 384.9881517360208
 445.4006932907484 369.8088003189133 211.66383677357757 87.71290193789767
 32.081869819533296 13.458578419276932 5.086183955807526
 0.8439792695007257 0.012985106150278147 5.591869716381481e-06]"
86,-0.9681878,-0.7496077,-1.0,-0.7904924,-0.7474644,-1.2764242833152946,1,"[1.7538028492810952e-06 0.009540281195336429 1.4171966110909962
 24.07483073381989 186.79033757821958 786.1862278325791 1828.3168447372238
 2375.9436529871928 1742.606910605397 807.7615409728289 398.1018537469193
 381.8546045383645 376.52525483094513 264.8267160940274 128.3369910675521
 49.09670901820877 17.20999037633729 5.8181190885802705 1.105366883342291
 0.017302806593713416 7.455703256553647e-06]"
87,-0.88249296,-0.6815838,-1.0,-1.0,-1.0,-1.3359840418649926,1,"[1.9488712560282617e-07 0.0010642093052367384 0.17578674840943398
 4.914129112755467 53.31277333054291 300.69208876466513 936.1771239053638
 1540.64426076591 1257.9902608600794 509.7514059304051 153.98650156109
 78.25051599381229 71.61270498143999 59.916166412473316 34.145917676980936
 13.642152246075113 4.8937258598567 1.6097526800010682 0.2793395999937839
 0.004327301990849408 1.863944268931661e-06]"
88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.3370909485295068,1,"[7.26634132e+03 3.47258908e+03 7.99792443e-01 5.53300746e-09
 2.00000000e+01 1.63000000e+02 5.93000000e+02 1.08700000e+03
 9.55000000e+02 3.97000000e+02 1.27000000e+02 6.50000000e+01
 6.10000000e+01 5.50000000e+01 2.90000000e+01 1.20000000e+01
 4.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
89,-1.0,-1.0,-1.0,-0.76028174,-1.0,-1.3376669849028076,1,"[701.6505738269974 5209.929584315415 4075.793685489858 740.2148994881509
 13.111320262418499 53.37370667945145 273.59045721902925 735.2896975329297
 1058.091115766751 797.7763133302074 331.6391925900467 116.17967983296367
 68.70482474172812 60.20042105596653 41.280078011511684 19.211767160794622
 6.956616752742277 1.9407466911879565 0.2853489302730672
 0.004330502870734221 1.8639811785181593e-06]"
90,-0.98459303,-0.7226189,-1.0,-1.0,-1.0,-1.3480059537122608,1,"[68.95719805898818 1042.8206264745138 4121.023226469209 3854.7578790284433
 1202.1177149557545 135.68142548665324 108.46071556076757
 377.97179283468614 759.2252943440811 868.508773544361 568.5189214009936
 236.00541476755785 92.90099412235193 56.99291592127623 42.9817984700069
 24.8952185886321 9.972261665969361 2.578033218817824 0.2973513036945338
 0.004336904396452068 1.8640549976911558e-06]"
91,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-1.349513077255833,1,"[7.273188198200492 167.92204171091296 1271.4386903342513 3574.246353277023
 3482.1465951886803 1373.6537114255464 263.14434040379615
 197.80062889579312 497.93934556725895 795.2130899079793 755.3077548014732
 435.82286453087 176.06705134358415 76.11417683414125 47.903573963784034
 30.800723020925364 13.712265038099131 3.881329658737222
 0.5706978576148848 0.008661005741466443 3.7279623570363185e-06]"
92,-0.94230384,-0.6303225,-1.0,-1.0,-1.0,-1.3717199678207708,1,"[0.7908147919913078 24.987964354064133 291.3744997368948
 1465.7079336214329 3246.960469764282 3099.5161058920476
 1362.9821554720384 346.61925674563776 243.52095067158487
 397.4360013358494 474.90045882513914 369.9472106009663 192.60211479025506
 77.42205238542276 32.790660125221486 17.395341560501823
 11.064246364580121 4.387084089591481 0.582613370050639
 0.008667406018910695 3.728036176209315e-06]"
93,-1.0,-1.0,-1.0,-0.80850816,-1.0,-1.374574862647233,1,"[0.01728839615713921 3.103689501653531 58.096678339763855
 442.46486232370677 1649.7417616150633 3039.555354753067
 2749.6904370434922 1271.174890177964 404.3558369018142 316.08166880188304
 429.8055149138431 428.2205276823073 284.40798997364124 134.09958643806985
 53.6120033937668 24.107491594382232 13.318468274732748 6.017344502997222
 1.1112893484018314 0.017306006225321746 7.455740166140146e-06]"
94,-0.9766744,-0.74063516,-1.0,-0.7433574,-1.0,-1.3880383137471353,1,"[0.0021652635344149088 0.4108877350667791 10.681915986976737
 114.37415605657758 623.429402121576 1823.6592492377692 2841.5925581622987
 2330.071662004375 1075.2196397452235 413.2505110573942 350.3833246508685
 395.5878620590862 330.3616310860751 189.15390254794286 81.99989987215642
 32.947669332527205 16.25590536389181 7.94574546358748 1.645952942315132
 0.025947806999549572 1.1183481065657475e-05]"
95,-0.9682048,-0.7502104,-1.0,-0.79042876,-0.7475937,-1.4081973511824781,1,"[1.948664561642946e-06 0.010599219144671707 1.5698737292550773
 26.181437642634766 200.8136970856254 840.9375398712921 1948.4020286139719
 2525.059187265748 1846.107369949412 843.7901717385507 387.0066146909781
 344.07469045530195 335.27373151468083 232.40377068428106
 115.13390576729847 46.43738285715505 19.810922655611623 8.412844369232724
 2.318418399347876 0.2527222533843717 0.003088216256706966]"
96,-0.87970555,-0.6931059,-1.0,-1.0,-1.0,-1.4677622895986677,1,"[1.9489220824581921e-07 0.001065263532757124 0.18040141377005184
 5.449991816543995 58.68713059115374 326.1980745554413 1010.114428812802
 1646.7570197806212 1323.353299767269 535.369751593631 163.502950074562
 76.82366555581493 57.36037959236772 42.45243794136191 21.379019467355228
 9.176117427141177 5.617364397630294 1.7543421543069577 1.3628448962464175
 0.45355849377093715 0.0061540656620113765]"
97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.4689095703208814,1,"[4.90333745e+04 2.34330805e+04 5.39701078e+00 1.00000004e+00
 3.50000000e+01 1.86000000e+02 6.41000000e+02 1.12000000e+03
 9.59000000e+02 4.08000000e+02 1.26000000e+02 6.30000000e+01
 4.40000000e+01 3.70000000e+01 1.90000000e+01 9.00000000e+00
 4.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00]"
98,-1.0,-1.0,-1.0,-0.76028174,-1.0,-1.4695006816165217,1,"[4734.748047184586 35156.67890216119 27503.51520543067 4994.92616821879
 66.678368835792 69.16364333201618 303.5862731639151 778.7192640461589
 1084.2574498355584 806.5632388520684 337.6488885453811 114.7546574436174
 58.61461092038533 42.32935707786073 27.590490275745104 13.378997409613326
 5.8359183074796315 2.019196569145572 0.951767053380932 0.2311017478295505
 0.00307889671991024]"
99,-0.98442614,-0.7202768,-1.0,-1.0,-1.0,-1.4808615533539304,1,"[464.84374083835263 7047.283595152158 27887.8505414511 26025.209913253864
 8087.526644467104 825.8788241760154 139.18468651713619 418.2482479328445
 802.7795513878724 888.6907421059219 577.9792309631374 235.4956058721177
 87.06092748098544 46.473853525266925 31.523012989481412
 15.652192266778973 5.986433754877147 2.5657147723043447
 0.5466659678233078 0.008648202299946006 3.7278147186903254e-06]"
0,-1.0,-1.0,-1.0,-0.9625746,-1.0,0.0,2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1,-0.97221136,-0.78602314,-1.0,-1.0,-1.0,-0.2427301626626437,2,"[5.407815647017086 168.70645494491455 1954.3303063908768 9841.138748104702
 21920.45863230928 21024.954717028704 9269.78395788147 2023.2444556685248
 500.5559707967467 644.1674620365746 797.1922261141436 625.1174723564128
 320.5855701514834 124.10666643153544 52.38773030706548 27.08915491219576
 12.321577481642448 3.8484671023898467 0.5706761427348637
 0.008661005429398294 3.7279623570363185e-06]"
2,-1.0,-1.0,-1.0,-0.80850816,-1.0,-0.5075839500273915,2,"[0.5977874024282329 24.24378284528262 391.724148668207 2974.3329344346257
 11112.579364517518 20514.573494708315 18596.547811155076
 8517.285871893313 2158.1748598556637 675.7374548987949 720.4123533781479
 725.0949404384356 486.8791448617411 223.6944980430485 84.38247587955163
 36.3808965885187 16.75513529529602 5.731631553097035 0.855987070665116
 0.012991507754012366 5.591943535554478e-06]"
3,-0.88128304,-0.8298196,-1.0,-0.71252155,-1.0,-0.780242439155407,2,"[0.017306714386406574 3.203484440189257 73.5634795520083 769.770655506169
 4222.887325670673 12309.976358342048 19112.473765039325
 15687.261625745095 6964.045482399999 1915.4468356160758 729.2210299113566
 675.6918923952395 567.2907322090413 326.98892230616246 136.2401120187027
 51.02052007357442 20.718702891663767 7.035109914100769 1.129333627842413
 0.01731560909902896 7.4558508948996405e-06]"
4,-0.8289495,-0.814231,-0.88479966,-0.95692563,-0.49432606,-1.0567415513619118,2,"[0.002167797106014706 0.42473053870680016 13.002566201572776
 182.51763680448994 1367.5880208487836 5677.7021397791395
 13134.157695517148 16876.213155479352 12172.781320168844
 5146.335051588625 1528.1568893584197 689.782617305904 560.6306843224274
 390.54746434991404 196.94971583994385 77.72397742061449
 29.625435192034555 10.982816579502126 2.6157642770908076
 0.2570591577028086 0.003090080311704657]"
5,-0.3930655,-0.7718233,-1.0,-1.0,-0.68410766,-1.3763556154115553,2,"[2.5333293269560243e-06 0.013792550516063406 2.1004164094289046
 41.655645453517934 401.3517961103387 2163.7045661865645 6399.322020888629
 9423.006635128811 5925.588016749607 1452.602583333829 215.76215385351153
 42.98958300658207 23.608023719782743 15.169756065496601 6.495633916515953
 2.3087539324820723 1.0930089300052004 0.955962099016742
 0.2673263678295261 0.004320900309096598 1.8638704497586644e-06]"
6,-0.6000325,-0.8005497,-1.0,-0.84595937,-0.63507044,-1.4775900674821705,2,"[0.000e+00 0.000e+00 0.000e+00 1.200e+01 1.680e+02 1.191e+03 4.091e+03
 6.605e+03 4.404e+03 1.133e+03 1.730e+02 3.400e+01 1.900e+01 1.200e+01
 6.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00]"
7,-0.79066235,-0.8012099,-1.0,-0.73410976,-1.0,-1.5602265268412279,2,"[2.0330618162573716e-11 4.217297751753023e-06 0.01852313413239414
 2.3715030412538614 44.60725182215065 396.4078496164691 1748.450132543546
 3533.3686759043767 2955.7789931691314 884.1758052687178 121.2960986856541
 11.189174392180513 2.364872447438856 1.5001327507740612
 0.45603225537503544 0.014935699228836308 1.5051749240324597e-05
 3.35673266960157e-10 1.1102230246251565e-16 0.0 0.0]"
8,-0.9600838,-0.8140934,-1.0,-1.0,-1.0,-1.5766747937517518,2,"[3.3884431620292254e-12 7.029400428225019e-07 0.0030966829338006058
 0.42887905868759263 10.975023512849905 121.93103690663257
 699.1568652648542 2045.3582418603971 2970.880849659572 2044.9175036248892
 615.0704551495676 95.39664157801889 9.697413168662038 1.7126917351548285
 0.45635033253417523 0.014935710217393261 1.5051749248318202e-05
 3.35673266960157e-10 1.1102230246251565e-16 0.0 0.0]"
9,-1.0,-1.0,-1.0,-0.8059021,-0.933653,-1.5902523058647202,2,"[4.484540395289838e-18 3.763792613959993e-11 6.259725533336652e-06
 0.022173143354212246 2.335719968598324 36.92245020048431
 270.6076324275386 1069.6458290033497 2291.5722049467013 2609.349631793214
 1528.343789718177 446.2365905172116 70.72177210024948 6.649183547145547
 0.5779178796950368 0.015083438333331589 1.5055849040823688e-05
 3.356752653616013e-10 1.1102230246251565e-16 0.0 0.0]"
10,-0.87303776,-0.7037684,-1.0,-1.0,-1.0,-1.6153538286237894,2,"[8.96908122079626e-19 7.527600231606293e-12 1.2520458392312573e-06
 0.004448063346779554 0.5055288836076774 10.68360822808827
 95.82399167562775 442.78264152932184 1135.2609915782516
 1642.0492194018086 1369.5048240791457 671.390502830928 179.7942365246832
 27.08643214434019 2.0678601077579004 0.045668520869374785
 4.517916294144442e-05 1.0070314582222295e-09 3.3306690738754696e-16 0.0
 0.0]"
