"","growth_k","growth_xinf","growth_sd","growth_A","growth_ds","mort_alpha","mort_beta","trapm_pmax","trapm_sigma","trapm_xmax","trapf_pmax","trapf_k","trapf_midpoint","init_mean_recruit","init_sd_recruit","init_mean_adult","init_sd_adult"
"69",1.31199535147665,79.4895836180817,3.22538003483268,1.61487713816522,0.256840864175111,14.4605154442988,0.000275778076961369,0.000382950222584253,6.15224948332984,46.0163212390932,0.000174914021344516,0.363857658995512,37.6766672786978,5.6140761880813,4.36989084167022,3.82472964647277,0.191420890296639
"70",1.17481257690026,79.8247423610447,2.9023583560496,1.63817058849425,0.225712564678283,5.50039558983422,0.000229153248038467,0.000446599009097398,5.29394792559288,44.0147988526841,0.000178064049469284,0.343586736037683,37.0939440268454,13.5606586267614,3.95282703893872,3.80547461596644,0.213687113039209
"71",1.27654515280932,80.3400457853437,2.9753898144457,1.16043757412944,0.273324445238594,5.59592810641271,0.000284591303735654,0.000413414652360673,6.03735989917263,44.9845990870734,0.000149194505623029,0.685876571530914,34.9818686601072,10.3655299752771,5.27070728001361,3.84120144577712,0.198102384293033
"72",1.03170774213603,84.1246106778222,2.42651395371929,1.31335712678427,0.260958194084349,7.95486814757724,0.00138665999651301,0.000400996476719975,6.12003983633167,44.6660535876425,0.000187936305289272,0.543522767261426,36.134613456199,14.9948013940394,5.13897883213723,3.81015477449554,0.221473303076293
"73",1.16784812005899,82.333243445694,2.65452111120397,1.55411909627449,0.252800719982705,12.0401946608658,0.00197953284049279,0.000327561983204562,6.75554498041573,45.8250448121353,0.000201765170724816,0.630597037590079,32.4069303053875,10.4511869755308,6.0570400044114,3.74871637062234,0.232350231844824
"74",1.34791168650417,79.4272492220349,3.09613804811719,1.64287083339391,0.241096477670663,3.86947473882247,0.00594124081460825,0.000385058389101622,6.09230825264364,44.259167609534,0.000162365457222901,0.629273928767849,32.7854178152738,7.31212658627017,5.74694109168188,3.82982840026824,0.193442073307234
"75",1.33115769885617,79.8620934889372,3.08757712661643,1.59319525896176,0.253393616248035,6.3720679592136,0.00155933876077104,0.000404869427030405,6.34948255238106,44.321970536283,0.000188581821275167,0.429977923445786,32.9270946035463,4.15683968058768,5.8156009614843,3.79620851930584,0.226760311186477
"76",1.21706184364164,79.9208586185368,2.91909676957545,1.65291216115614,0.243147531251845,11.5750130516006,0.00181663705159933,0.000403818644895441,6.96223396203859,46.0183714119109,0.000176558042271123,0.401083232780287,38.6082160789782,9.35087173589566,6.27870630593176,3.78370689608834,0.251403708825797
"77",1.11415209015526,81.2216823537218,2.56820103850656,1.55198226321197,0.221350218394264,4.80815730769757,7.73901972884678e-05,0.000299462133173848,6.64964648745964,46.3965958611881,0.00015774600723258,0.504559357732709,37.5142327312376,14.850418558672,4.47837424283306,3.79413157621194,0.210617921961276
"78",1.21021034374767,79.7110953980915,3.02716046408861,1.59717215902377,0.229792941879606,21.0110992435364,0.00263741913591829,0.000374747307064914,6.69657760049972,45.9355049123637,0.000186019833898879,0.46353947188134,35.6048929802657,11.936269611995,4.22423110637427,3.78680722640798,0.212564450343053
"79",1.20013968208562,80.3463834828716,2.8936881855344,1.55993242758596,0.237247383598115,5.2611823200095,0.000136707225067587,0.000445126583281916,6.22308285160248,45.8270587671609,0.000204944291694967,0.344582651947645,36.8134353348548,10.7620371040983,4.45951045071403,3.79592756944765,0.213360587213906
